1648708431 78860 0 0 0 0 0 0 0
1648708471 78861 0 0 0 0 0 0 0
1648710256 78865 0 0 0 0 0 0 0
1648711435 78951 0 0 0 0 0 0 0
1648712297 78953 0 0 0 0 0 0 0
1648807038 78955 0 0 0 0 0 0 0
1648807057 78956 0 0 0 0 0 0 0
1648814721 78962 0 0 0 0 0 0 0
1648861932 78962 3836 0 0 0 0 0 0
1648893054 78962 10596 0 0 0 0 0 0
1649235124 78962 10671 0 0 0 0 0 0
1649664079 79081 10671 0 0 0 0 0 0
1649664083 79081 10671 0 0 0 0 0 0
1649664600 79081 10671 0 0 0 0 0 2
1649664631 79081 10671 0 0 0 0 0 3
1649839065 79081 16454 0 0 0 0 0 3
1649839162 79081 16454 0 0 0 0 0 3
1649843735 79753 16454 0 0 0 0 0 3
1649843806 79753 16454 0 0 0 0 0 3
1649844073 79756 16454 0 0 0 0 0 3
1649845873 79782 16454 0 0 0 0 0 3
1649845906 79783 16454 0 0 0 0 0 3
1649902947 80727 16454 0 0 0 0 0 3
1649902984 80728 16454 0 0 0 0 0 3
1649904233 80728 16550 0 0 0 0 0 3
1649904706 80728 16550 0 0 0 0 0 3
1649906358 80728 16575 0 0 0 0 0 3
1649906442 80728 16576 0 0 0 0 0 3
1649920000 80728 18144 0 0 0 0 0 3
1650004588 80728 33204 0 0 0 0 0 3
1650272131 119621 33204 0 0 0 0 0 3
1650272963 119621 33213 0 0 0 0 0 3
1650273091 119622 33213 0 0 0 0 0 3
1650273125 119622 33213 0 0 0 0 0 3
1650273140 119622 33213 0 0 0 0 0 3
1650273337 119622 33221 0 0 0 0 0 3
1650347598 119622 33231 0 0 0 0 0 3
1650354002 119647 33231 0 0 0 0 0 3
1650354006 119647 33231 0 0 0 0 0 3
1650356594 119647 33231 0 0 0 0 0 3
1650962119 119647 33231 0 0 0 0 2578 3
1651045970 119647 33231 17 0 0 0 2578 3
1651046671 119647 33231 17 0 0 0 2578 3
1651047556 119647 33231 22 0 0 0 2578 3
1651108787 119647 33231 22 0 0 0 2616 3
1651822988 119654 33231 22 0 0 0 2616 3
1651822992 119654 33231 22 0 0 0 2616 3
1651909380 119655 33231 22 0 0 0 2616 3
1651917656 119655 35773 22 0 0 0 2616 3
1651971740 119655 38315 22 0 0 0 2616 3
1651975413 119655 38342 22 0 0 0 2616 3
1651991000 119655 38370 22 0 0 0 2616 3
1651991189 119661 38370 22 0 0 0 2616 3
1651991197 119661 38370 22 0 0 0 2616 3
1652002613 119661 41985 22 0 0 0 2616 3
1652002705 119661 41985 22 0 0 0 2616 3
1653376957 119661 49729 22 0 0 0 2616 3
1653377835 119661 49734 22 0 0 0 2616 3
1653461585 119661 49734 22 0 0 0 2616 3
1653891954 119676 49734 22 0 0 0 2616 3
1653891958 119676 49734 22 0 0 0 2616 3
1654486027 119686 49734 22 0 0 0 2616 3
1654486686 119689 49734 22 0 0 0 2616 3
1654486773 119690 49734 22 0 0 0 2616 3
1654486813 119691 49734 22 0 0 0 2616 3
1655271766 119691 49734 22 736 0 0 2616 3
1655704754 119691 49734 22 3395 0 0 2616 3
1659513439 119719 49734 22 3395 0 0 2616 3
1659513442 119719 49734 22 3395 0 0 2616 3
1660120959 120150 49734 22 3395 0 0 2616 3
1660120987 120151 49734 22 3395 0 0 2616 3
1660126639 120152 49734 22 3395 0 0 2616 3
1661766824 126900 49734 22 3395 0 0 2616 3
1661839793 130742 49734 22 3395 0 0 2616 3
1661840388 130750 49734 22 3395 0 0 2616 3
1661847928 130996 49734 22 3395 0 0 2616 3
1661909331 130996 49734 22 3397 0 0 2616 3
1661909337 130996 49734 22 3397 0 0 2616 3
1661997277 130996 49734 26 3397 0 0 2616 3
1661997283 130996 49734 26 3397 0 0 2616 3
1664335438 131013 49734 26 3397 0 0 2616 3
1664335442 131013 49734 26 3397 0 0 2616 3
1666571157 131018 49734 26 3397 0 0 2616 3
1666604338 131019 49734 26 3397 0 0 2616 3
1666683798 131023 49734 26 3397 0 0 2616 3
1668586615 131023 49734 26 3483 0 0 2616 3
1668649732 131023 49734 26 5956 0 0 2616 3
1669797653 131023 49734 27 5956 0 0 2616 3
1669797658 131023 49734 27 5956 0 0 2616 3
1672888928 131023 49734 27 10964 0 0 2616 3
1672888939 131023 49734 27 10964 0 0 2616 3
1673335904 131023 49734 28 10964 0 0 2616 3
1673335908 131023 49734 28 10964 0 0 2616 3
1673420263 131023 49734 40 10964 0 0 2616 3
1675321279 131023 49734 40 13491 0 0 2616 3
1675321285 131023 49734 40 13491 0 0 2616 3
1675675686 131023 49734 172 13491 0 0 2616 3
1675675696 131023 49734 172 13491 0 0 2616 3
1675748945 131023 49734 172 13506 0 0 2616 3
1675748948 131023 49734 172 13506 0 0 2616 3
1675912533 131023 49734 173 13506 0 0 2616 3
1675912538 131023 49734 173 13506 0 0 2616 3
1676256878 131023 49734 1458 13506 0 0 2616 3
1676263025 131023 49734 1458 13506 215 0 2616 3
1676269417 131023 49734 1458 13506 4572 0 2616 3
1680247087 131023 49734 2316 13506 4572 0 2616 3
1680247228 131023 49734 2317 13506 4572 0 2616 3
1680247435 131023 49734 2317 13506 4572 0 2616 3
1681711684 131023 49734 2367 13506 4572 0 2616 3
1683626510 131023 49734 2367 18343 4572 0 2616 3
1683626574 131023 49734 2367 18343 4572 0 2616 3
1683639434 131023 49734 2367 24768 4572 0 2616 3
1683691387 131023 49734 2367 24768 4572 2431 2616 3
1683691423 131023 49734 2367 24768 4572 2432 2616 3
